kommun_kod,kommun_namn,email,role,forvaltning_namn,source_url,found_via
1281,Lund,lund.kommun@lund.se,central,,https://www.lund.se/kontakt/faktura-fran-lunds-kommun,contact_page
1281,Lund,kommunikation@lund.se,other,,https://www.lund.se/kontakt/press-och-informationsmaterial/lund-i-sociala-medier,contact_page
1282,Landskrona,kontaktcenter@landskrona.se,central,,http://www.landskrona.se/,contact_page
1283,Helsingborg,kontaktcenter@helsingborg.se,central,,http://www.helsingborg.se/,pattern_match
1284,Höganäs,kommunen@hoganas.se,central,,http://www.hoganas.se/,pattern_match
1284,Höganäs,kommunkansli@hoganas.se,other,,http://www.hoganas.se/foretagande--naringsliv/etablera-och-utveckla/upphandling.html,contact_page
1285,Eslöv,kommunen@eslov.se,central,,http://www.eslov.se/,pattern_match
1286,Ystad,kommunen@ystad.se,central,,https://www.ystad.se/,contact_page
1287,Trelleborg,kontaktcenter@trelleborg.se,central,,http://www.trelleborg.se/,contact_page
1287,Trelleborg,kansli@trelleborg.se,central,Anslag/bevis: Socialnämnden 2026-05-12 omedelbar justering paragraf 67,https://www.trelleborg.se/kommun-politik/beslut-insyn-och-rattssakerhet/anslagstavla/,contact_page
1290,Kristianstad,kommun@kristianstad.se,central,,http://www.kristianstad.se/,pattern_match
1290,Kristianstad,e-faktura@kristianstad.se,other,,http://www.kristianstad.se/jobbochforetagande/upphandlingochinkop/hurmanfakturerarkommunen.1031.html,contact_page
1290,Kristianstad,buf@kristianstad.se,utbildning,,http://www.kristianstad.se/kommunochpolitik/overklagabeslutrattssakerhet/personuppgifter/personuppgifteriskolan.4197.html,contact_page
1291,Simrishamn,kontakt@simrishamn.se,central,,http://www.simrishamn.se/,contact_page
1291,Simrishamn,naringsliv@simrishamn.se,other,,http://www.simrishamn.se/naringsliv-och-upphandling,contact_page
1291,Simrishamn,upphandling@simrishamn.se,upphandling,,http://www.simrishamn.se/naringsliv-och-upphandling,contact_page
1291,Simrishamn,ekr@simrishamn.se,other,,http://www.simrishamn.se/naringsliv-och-upphandling/radgivning-stod-och-finansiering,contact_page
1291,Simrishamn,ekonomi@simrishamn.se,other,,http://www.simrishamn.se/naringsliv-och-upphandling/upphandling/e-faktura,contact_page
1293,Hässleholm,kontaktcenter@hassleholm.se,central,,http://www.hassleholm.se/,pattern_match
1293,Hässleholm,kommunen@hassleholm.se,central,,https://www.hassleholm.se/kommun-och-politik/kontakt/kontaktcenter,contact_page
1293,Hässleholm,stadsbyggnad@hassleholm.se,utbildning,Barn- och utbildningsförvaltningen,https://www.hassleholm.se/kommun-och-politik/kontakt/besoksadresser-besokstider-och-postadresser,contact_page
1293,Hässleholm,miljo@hassleholm.se,utbildning,Barn- och utbildningsförvaltningen,https://www.hassleholm.se/kommun-och-politik/kontakt/besoksadresser-besokstider-och-postadresser,contact_page
1293,Hässleholm,lon@hassleholm.se,utbildning,Barn- och utbildningsförvaltningen,https://www.hassleholm.se/kommun-och-politik/kontakt/besoksadresser-besokstider-och-postadresser,contact_page
1293,Hässleholm,kommunikation@hassleholm.se,other,,https://www.hassleholm.se/kommun-och-politik/kontakt/press--och-informationsmaterial-,contact_page
1315,Hylte,kommunen@hylte.se,central,,http://www.hylte.se/,pattern_match
1315,Hylte,kommunikation@hylte.se,other,Kommunledningsförvaltningen,http://www.hylte.se/kommun-och-politik/press--och-informationsmaterial,contact_page
1315,Hylte,mndsekreterare072-3967036rebecca.lorentzon@hylte.se,other,Kommunledningsförvaltningen,http://www.hylte.se/kommun-och-politik/press--och-informationsmaterial,contact_page
1380,Halmstad,direkt@halmstad.se,other,,http://www.halmstad.se/,pattern_match
1381,Laholm,medborgarservice@laholm.se,central,,http://www.laholm.se/,contact_page
1381,Laholm,kommun@laholm.se,central,,http://www.laholm.se/,contact_page
1381,Laholm,utbildningsnamnden@laholm.se,utbildning,,http://www.laholm.se/forskola-skola-och-utbildning/grundskola-och-fritidshem/forandrad-skolorganisation,contact_page
1381,Laholm,upphandlingsenheten@laholm.se,other,,http://www.laholm.se/jobb-och-foretagande/upphandling-och-inkop/upphandlingar,contact_page
1381,Laholm,portalen.ekonomi@laholm.se,other,,http://www.laholm.se/jobb-och-foretagande/upphandling-och-inkop/hur-du-fakturerar-kommunen,contact_page
1381,Laholm,arkiv@laholm.se,other,,http://www.laholm.se/kommun-och-politik/diarium-arkiv-och-sekretess,contact_page
1381,Laholm,kommunstyrelsen@laholm.se,central,Förvaltningar och nämnder,http://www.laholm.se/kommun-och-politik/kommunens-organisation/forvaltningar-och-namnder,contact_page
1381,Laholm,samhallsbyggnadsnamnden@laholm.se,other,Förvaltningar och nämnder,http://www.laholm.se/kommun-och-politik/kommunens-organisation/forvaltningar-och-namnder,contact_page
1381,Laholm,socialnamnden@laholm.se,other,Förvaltningar och nämnder,http://www.laholm.se/kommun-och-politik/kommunens-organisation/forvaltningar-och-namnder,contact_page
1384,Kungsbacka,info@kungsbacka.se,central,,http://www.kungsbacka.se/,contact_page
1384,Kungsbacka,kommunarkivet@kungsbacka.se,central,,http://www.kungsbacka.se/kommun-och-politik/diarium-och-arkiv/hitta-information-i-diariet-och-arkivet,contact_page
1401,Härryda,kommun@harryda.se,central,,http://www.harryda.se/,pattern_match
1401,Härryda,fakturacentralen@harryda.se,other,,http://www.harryda.se/foretagande/upphandlingochinkop/fakturerakommunen.4.1439a0061817fd1d9403f5c.html,contact_page
1401,Härryda,utbildning@harryda.se,utbildning,Förvaltningsledning och administration,http://www.harryda.se/kommunochpolitik/kommunensorganisation/forvaltning/forvaltningsledningochadministration.4.1439a0061817fd1d9405f78.html,contact_page
1401,Härryda,kommunarkiv@harryda.se,central,,http://www.harryda.se/kommunochpolitik/diariumocharkiv/arkiv.4.1439a0061817fd1d9405600.html,contact_page
1407,Öckerö,kommun@ockero.se,central,,http://www.ockero.se/var-service/kontakta-oss,contact_page
1415,Stenungsund,kommun@stenungsund.se,central,,https://www.stenungsund.se/kontakta-oss/kontaktcenter,contact_page
1419,Tjörn,kommun@tjorn.se,central,,https://tjorn.se/,contact_page
1419,Tjörn,britt.notsjo.ahlstrand@tjorn.se,utbildning,Politiker i Barn- och utbildningsnämnden,https://tjorn.se/kommun-och-politik/kommunens-organisation/namnder-och-forvaltningar/politiker-i-barn--och-utbildningsnamnden,contact_page
1421,Orust,kommun@orust.se,central,,http://www.orust.se/,pattern_match
1427,Sotenäs,info@sotenas.se,central,,http://www.sotenas.se/,pattern_match
1427,Sotenäs,registrator.kommun@sotenas.se,central,Miljö- och byggnämndens arbetsutskotts kallelse 21 maj,http://www.sotenas.se/kommun--politik/politik-och-demokrati/kallelser-och-protokoll/kallelse--protokoll/2026-05-13-miljo--och-byggnamndens-arbetsutskotts-kallelse-21-maj,contact_page
1430,Munkedal,kommun@munkedal.se,central,,http://www.munkedal.se/,contact_page
1430,Munkedal,ks@munkedal.se,central,,http://www.munkedal.se/sidor/kontakta-oss/kontakta-munkedals-kommun,contact_page
1430,Munkedal,upphandling@munkedal.se,upphandling,,http://www.munkedal.se/naringsliv-och-arbete/upphandling-och-inkop,contact_page
1435,Tanum,kommun@tanum.se,central,,https://www.tanum.se/,contact_page
1435,Tanum,ks.diarium@tanum.se,central,,https://www.tanum.se/kommunpolitik/kontaktaoss/kommunalabolag.4.18a4009114a72ab6c7f1575.html,contact_page
1435,Tanum,inkop@tanum.se,upphandling,,https://www.tanum.se/naringslivarbete/upphandlingochinkop.4.7664b4813898b7df9844fb9.html,contact_page
1435,Tanum,bun.diarium@tanum.se,central,,https://www.tanum.se/kommunpolitik/diariumocharkiv.4.58e914a013a0d49788a47c.html,contact_page
1435,Tanum,mbn.diarium@tanum.se,central,,https://www.tanum.se/kommunpolitik/diariumocharkiv.4.58e914a013a0d49788a47c.html,contact_page
1435,Tanum,on.diarium@tanum.se,central,,https://www.tanum.se/kommunpolitik/diariumocharkiv.4.58e914a013a0d49788a47c.html,contact_page
1435,Tanum,rev.diarium@tanum.se,central,,https://www.tanum.se/kommunpolitik/diariumocharkiv.4.58e914a013a0d49788a47c.html,contact_page
1435,Tanum,tn.diarium@tanum.se,central,,https://www.tanum.se/kommunpolitik/diariumocharkiv.4.58e914a013a0d49788a47c.html,contact_page
1438,Dals-Ed,kommun@dalsed.se,central,,http://www.dalsed.se/,pattern_match
1438,Dals-Ed,fokusnamnden@dalsed.se,utbildning,Synpunkter och klagomål inom barn- och utbildningsnämnden,http://www.dalsed.se/forskola-skola-och-utbildning/allman-information/synpunkter-och-klagomal-inom-barn-och-utbildningsnamnden/,contact_page
1438,Dals-Ed,bun@dalsed.se,utbildning,Synpunkter och klagomål inom barn- och utbildningsnämnden,http://www.dalsed.se/forskola-skola-och-utbildning/allman-information/synpunkter-och-klagomal-inom-barn-och-utbildningsnamnden/,contact_page
1438,Dals-Ed,arkiv@dalsed.se,other,,http://www.dalsed.se/kommun-och-politik/forvaltningar/kommunstyrelseforvaltningen/kanslienheten/administration-och-informationshantering/,contact_page
1438,Dals-Ed,kommunstyrelsen@dalsed.se,central,,http://www.dalsed.se/kommun-och-politik/forvaltningar/kommunstyrelseforvaltningen/kanslienheten/administration-och-informationshantering/,contact_page
1438,Dals-Ed,kommunikation@dalsed.se,other,,http://www.dalsed.se/kommun-och-politik/forvaltningar/kommunstyrelseforvaltningen/kanslienheten/kommunikation-och-utveckling/,contact_page
1439,Färgelanda,kommun@fargelanda.se,central,,http://www.fargelanda.se/,pattern_match
1439,Färgelanda,skolkontoret@fargelanda.se,other,,http://www.fargelanda.se/skola-och-barnomsorg/grundskola/odeborg-skola/kontakt/,contact_page
1440,Ale,kommun@ale.se,central,,http://www.ale.se/,contact_page
1440,Ale,kansli@ale.se,central,,http://www.ale.se/om-kommunen/kommunens-organisation/kommunfullmaktige.html,contact_page
1440,Ale,kommunarkivet@ale.se,central,,http://www.ale.se/om-kommunen/diarium-och-arkiv.html,contact_page
1441,Lerum,kommun@lerum.se,central,,http://www.lerum.se/,pattern_match
1441,Lerum,kommunarkivet@lerum.se,central,,http://www.lerum.se/kommun-och-politik/diarium-arkiv-och-sekretess,contact_page
1442,Vårgårda,kommunen@vargarda.se,central,,https://www.vargarda.se/,contact_page
1443,Bollebygd,kommunen@bollebygd.se,central,,https://www.bollebygd.se/,contact_page
1443,Bollebygd,ekonomi@bollebygd.se,other,,https://www.bollebygd.se/naringslivocharbete/upphandlingochinkop/fakturaochefaktura.106.20bfba7e17a31ff03a5e2f84.html,contact_page
1444,Grästorp,kommun@grastorp.se,central,,http://www.grastorp.se/,contact_page
1444,Grästorp,kansli@grastorp.se,central,,http://www.grastorp.se/kommun-och-politik/politisk-organisation/for-fortroendevalda.html,contact_page
1444,Grästorp,medborgarkontoret@grastorp.se,other,,http://www.grastorp.se/kommun-och-politik/kontakta-kommunen.html,contact_page
1445,Essunga,kommun@essunga.se,central,,http://www.essunga.se/,contact_page
1446,Karlsborg,kommun@karlsborg.se,central,,https://www.karlsborg.se/,pattern_match
1446,Karlsborg,boukontoret@karlsborg.se,utbildning,Om barn- och utbildningsförvaltningen,https://www.karlsborg.se/utbildning--barnomsorg/om-barn--och-utbildningsforvaltningen/,contact_page
1446,Karlsborg,kristina.edvardsson.bjork@karlsborg.se,vuxenutbildning,,https://www.karlsborg.se/utbildning--barnomsorg/vuxenutbildning/grundlaggande-vuxenutbildning/kontakt/,contact_page
1447,Gullspång,info@gullspang.se,central,,https://gullspang.se/,pattern_match
1447,Gullspång,skoladmin@gullspang.se,other,,https://gullspang.se/forskola-skola-och-utbildning/kontakta-oss,contact_page
1447,Gullspång,kommun@gullspang.se,central,,https://gullspang.se/kontakt-felanmalan-och-e-forslag/kontakt-och-oppettider,contact_page
1447,Gullspång,kommunkansliinfo@gullspang.se,other,,https://gullspang.se/kontakt-felanmalan-och-e-forslag/kontakt-och-oppettider,contact_page
1452,Tranemo,kommun@tranemo.se,central,,https://www.tranemo.se/,contact_page
1460,Bengtsfors,kommun@bengtsfors.se,central,,http://www.bengtsfors.se/,contact_page
1460,Bengtsfors,diarium.kommunstyrelsen@bengtsfors.se,other,,http://www.bengtsfors.se/kommun-och-politik/sa-styrs-kommunen/webbdiarium,contact_page
1461,Mellerud,kommunen@mellerud.se,central,,https://www.mellerud.se/,pattern_match
1461,Mellerud,kulturutbildnamnd@mellerud.se,utbildning,Kultur- och Utbildningsnämnden,https://www.mellerud.se/kommun-och-politik/demokrati-och-politik/politisk-organisation/namnder/kultur-och-utbildningsnamnden/,contact_page
1461,Mellerud,karoline.larsen.andersson@mellerud.se,vuxenutbildning,,https://www.mellerud.se/skola-och-barnomsorg/vuxenutbildning/kontakta-oss/,contact_page
1461,Mellerud,gledarekaroline.larsen.andersson@mellerud.se,vuxenutbildning,,https://www.mellerud.se/skola-och-barnomsorg/vuxenutbildning/kontakta-oss/,contact_page
1462,Lilla Edet,upphandling@lillaedet.se,upphandling,,http://www.lillaedet.se/naringsliv-och-arbete/upphandling-och-inkop/pagaende-upphandlingar,contact_page
1462,Lilla Edet,kommunen@lillaedet.se,central,,http://www.lillaedet.se/4.3384d1de17ce9d9b02c70d21.html,contact_page
1462,Lilla Edet,medborgarservice@lillaedet.se,central,,http://www.lillaedet.se/4.3384d1de17ce9d9b02c70d21.html,contact_page
1463,Mark,kontaktcenter@mark.se,central,,http://www.mark.se/,contact_page
1463,Mark,ks@mark.se,central,"Anslag från kommunalförbund, samordningsförbund och överförmyndarnämnden",http://www.mark.se/kommun-och-politik/overklaga-beslut-och-rattssakerhet/digital-anslagstavla,contact_page
1465,Svenljunga,kommun@svenljunga.se,central,,https://www.svenljunga.se/,contact_page
1465,Svenljunga,kansliet@svenljunga.se,other,,https://www.svenljunga.se/ovrigt/kontakta-oss,contact_page
1470,Vara,kommun@vara.se,central,,https://www.vara.se/,pattern_match
1471,Götene,gotene.kommun@gotene.se,central,,https://www.gotene.se/,contact_page
1471,Götene,gotene.kommun@gotene.sewww.gotene.se,central,,https://www.gotene.se/,contact_page
1471,Götene,kommunstyrelsen@gotene.se,central,,https://www.gotene.se/kommunochpolitik/omkommunen/kontaktaoss.6.html,contact_page
1471,Götene,utbildningkulturfritid@gotene.se,utbildning,,https://www.gotene.se/kommunochpolitik/omkommunen/kontaktaoss.6.html,contact_page
1472,Tibro,kommun@tibro.se,central,,http://www.tibro.se/,pattern_match
1472,Tibro,bun@tibro.se,utbildning,,http://www.tibro.se/kommun-och-politik/paverkan-insyn-och-delaktighet/Offentlighet-och-sekretess/,contact_page
1472,Tibro,kommunstyrelsen@tibro.se,central,,http://www.tibro.se/kommun-och-politik/paverkan-insyn-och-delaktighet/Allmanna-val/valet-2026/,contact_page
1473,Töreboda,kommunen@toreboda.se,central,,https://toreboda.se/,pattern_match
1473,Töreboda,itsupport@toreboda.se,other,,https://toreboda.se/kommun-och-politik/kommunens-organisation/kommunens-verksamheter/it-mtg,contact_page
1480,Göteborg,inkopochupphandling@ink.goteborg.se,upphandling,Kontakta inköps- och upphandlingsförvaltningen,http://www.goteborg.se/wps/portal?uri=gbglnk%3a20251113145436983,pattern_match
1480,Göteborg,goteborg@goteborg.se,central,,http://www.goteborg.se/wps/portal/kontakta-oss/kontakta-goteborgs-stad,contact_page
1481,Mölndal,kontakt@molndal.se,central,,http://www.molndal.se/,pattern_match
1481,Mölndal,mpab@mpab.molndal.se,central,,http://www.molndal.se/kommun-och-politik/insyn-och-paverkan/diarium,contact_page
1481,Mölndal,efakturainfo@molndal.se,other,,http://www.molndal.se/jobb-och-naringsliv/naringsliv/upphandling-och-inkop/fakturera-kommunen,contact_page
1482,Kungälv,naringsliv@kungalv.se,other,,https://www.kungalv.se/foretagande/nyhetsbrev-naringsliv2/nyhetsbrev-naringsliv-december-2023/informationskvall-om-offentliga-upphandlingar/,pattern_match
1482,Kungälv,kommun@kungalv.se,central,,https://www.kungalv.se/kommun--politik/organisation/vara-kommunalrad/,contact_page
1482,Kungälv,kontaktstod@kungalv.se,other,,https://www.kungalv.se/omsorg--hjalp/funktionsnedsattning/kontaktperson/,contact_page
1482,Kungälv,upphandling@kungalv.se,upphandling,,https://www.kungalv.se/foretagande/upphandling/,contact_page
1482,Kungälv,upphandlingsenhetenupphandling@kungalv.se,other,,https://www.kungalv.se/foretagande/upphandling/ny-e-tjanst/,contact_page
1484,Lysekil,kommun@lysekil.se,central,,http://www.lysekil.se/,contact_page
1484,Lysekil,kommunikation@lysekil.se,other,,http://www.lysekil.se/kommun-och-politik/kommunens-organisation/kontaktcenter,contact_page
1485,Uddevalla,kommunen@uddevalla.se,central,,https://www.uddevalla.se/,contact_page
1486,Strömstad,kommun@stromstad.se,central,,http://www.stromstad.se/,contact_page
1486,Strömstad,bun@stromstad.se,utbildning,Barn- och utbildningsnämnden,http://www.stromstad.se/kommunochpolitik/motenhandlingarochprotokoll/barnochutbildningsnamnden.4.3fed02301498a2c0998bcea.html,contact_page
1486,Strömstad,ks@stromstad.se,central,,http://www.stromstad.se/kommunochpolitik/kommunensorganisation/kommunfullmaktige.4.b5400fe1453b28b6b71e593.html,contact_page
1487,Vänersborg,kommun@vanersborg.se,central,,http://www.vanersborg.se/,contact_page
1487,Vänersborg,barnutbildning@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,kulturfritid@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,byggnad@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,miljo@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,social@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,overformyndar@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,biblioteket@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,kommunikation@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1487,Vänersborg,webbredaktionen@vanersborg.se,other,Telefonnummer och e-post till förvaltningar,http://www.vanersborg.se/kommun-och-politik/kontakta-kommunen,contact_page
1488,Trollhättan,kontaktcenter@trollhattan.se,central,,https://www.trollhattan.se/,contact_page
1488,Trollhättan,kommunstyrelsen@trollhattan.se,central,Nämnder och förvaltningar - för dig i tjänst,https://www.trollhattan.se/startsida/kontakta-oss/,contact_page
1488,Trollhättan,utbildning@trollhattan.se,utbildning,Nämnder och förvaltningar - för dig i tjänst,https://www.trollhattan.se/startsida/kontakta-oss/,contact_page
1488,Trollhättan,ekonomikontoret@trollhattan.se,other,,https://www.trollhattan.se/startsida/jobbochforetagande/upphandling/e-faktura/,contact_page
1489,Alingsås,kommunstyrelsen@alingsas.se,central,,https://www.alingsas.se/,pattern_match
1489,Alingsås,kultur.utbildning@alingsas.se,other,Snabbfakta förvaltningar,https://www.alingsas.se/kontakta-alingsas-kommun/,contact_page
1489,Alingsås,kommunarkivet@alingsas.se,central,,https://www.alingsas.se/kommun-och-politik/diarium-och-arkiv/,contact_page
1490,Borås,grundskola@boras.se,utbildning,"Kommunfullmäktige, Kommunstyrelse och nämnder",https://www.boras.se/funktioner/adresserochtelefonnummer.4.2eb8bcd11596bfb22a1bf93.html,contact_page
1490,Borås,utbildning@boras.se,utbildning,"Kommunfullmäktige, Kommunstyrelse och nämnder",https://www.boras.se/funktioner/adresserochtelefonnummer.4.2eb8bcd11596bfb22a1bf93.html,contact_page
1490,Borås,komvux@boras.se,vuxenutbildning,"Kommunfullmäktige, Kommunstyrelse och nämnder",https://www.boras.se/funktioner/adresserochtelefonnummer.4.2eb8bcd11596bfb22a1bf93.html,contact_page
1491,Ulricehamn,kommun@ulricehamn.se,central,,https://www.ulricehamn.se/,contact_page
1492,Åmål,kommun@amal.se,central,,http://www.amal.se/,contact_page
1492,Åmål,kultur.utbildning@amal.se,other,E-post till kommunala nämnder,http://www.amal.se/4.780ec6c118d876d4bc459c1.html,contact_page
1494,Lidköping,kommun@lidkoping.se,central,,https://lidkoping.se/,pattern_match
1494,Lidköping,kommunstyrelsen@lidkoping.se,central,Nämndbeslut i korthet,https://lidkoping.se/kommun-och-politik/politik-och-demokrati/namndbeslut-i-korthet,contact_page
1494,Lidköping,kommunikation@lidkoping.se,other,,https://lidkoping.se/kommun-och-politik/pressinformation-och-presskontakt,contact_page
1494,Lidköping,upphandling@lidkoping.se,upphandling,,https://lidkoping.se/foretag-naringsliv-och-exploatering/inkopscentralen-vastra-skaraborg-icv6/upphandlingsplan-vastra-skaraborg,contact_page
1494,Lidköping,naringsliv@lidkoping.se,other,,https://lidkoping.se/foretag-naringsliv-och-exploatering/inkopscentralen-vastra-skaraborg-icv6/upphandlingsplan-vastra-skaraborg,contact_page
1495,Skara,skara.kommun@skara.se,central,,https://www.skara.se/,pattern_match
1495,Skara,kommunstyrelsen@skara.se,central,,https://www.skara.se/kommunochpolitik/overklagabeslutrattssakerhet/anslagstavla.740.html,contact_page
1496,Skövde,kontaktuppgifterdataskyddsombuddataskyddsombud@skovde.se,other,,https://www.skovde.se/sv/kommun-och-politik/kontakt-med-skovde-kommun/dataskyddsombud/,contact_page
1496,Skövde,medborgarserviceryd@skovde.se,other,,https://www.skovde.se/sv/kommun-och-politik/kontakt-med-skovde-kommun/medborgarservice/,contact_page
1496,Skövde,medborgarservicemedborgarserviceryd@skovde.se,other,,https://www.skovde.se/sv/kommun-och-politik/kontakt-med-skovde-kommun/medborgarservice/,contact_page
1497,Hjo,kommunen@hjo.se,central,,http://www.hjo.se/,contact_page
1497,Hjo,kontaktcenter@hjo.se,central,,http://www.hjo.se/kommun--politik/kontakta-hjo-kommun/,contact_page
1498,Tidaholm,kommun@tidaholm.se,central,,http://www.tidaholm.se/,contact_page
1498,Tidaholm,kontaktcenter@tidaholm.se,central,,http://www.tidaholm.se/kontaktaoss.1214.html,contact_page
1498,Tidaholm,tidaholms.kommun@tidaholm.se,central,,http://www.tidaholm.se/kontaktaoss.1214.html,contact_page
1498,Tidaholm,kommunikation@tidaholm.se,other,,http://www.tidaholm.se/kontaktaoss.1214.html,contact_page
1498,Tidaholm,barn.utbildning@tidaholm.se,utbildning,,http://www.tidaholm.se/kontaktaoss.1214.html,contact_page
1499,Falköping,kommunen@falkoping.se,central,,http://www.falkoping.se/kontakta-kommunen,contact_page
1499,Falköping,kommunstyrelsen@falkoping.se,central,,http://www.falkoping.se/kontakta-kommunen/nationaldagsfirande-for-barn-fodda-2025,pattern_match
1499,Falköping,barn.utb@falkoping.se,utbildning,Barn- och utbildningsnämnden,http://www.falkoping.se/kommun--politik/kommunfullmaktige-kommunstyrelse-och-namnder/namnder/barn--och-utbildningsnamnden,pattern_match
1715,Kil,kommun@kil.se,central,,http://www.kil.se/,pattern_match
1715,Kil,kommunikation@kil.se,other,,http://www.kil.se/kontakta-oss/kommun-och-politik,contact_page
1730,Eda,kommun@eda.se,central,,http://www.eda.se/styrdokument/upphandling-och-n%C3%A4ringsliv__1298,contact_page
1737,Torsby,torsby.kommun@torsby.se,central,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,bun@torsby.se,utbildning,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,kln@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,mbr@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,sn@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,valn@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,ofn@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,kpr@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,ktr@torsby.se,other,Nämnder och bolag,http://www.torsby.se/nykontaktaossfunktion/namnderochbolag.4.1f3a3f84162b424002fd5fab.html,contact_page
1737,Torsby,kontaktcenter@torsby.se,central,,http://www.torsby.se/nykontaktaossfunktion/kontaktcenter.4.317a0c141808e71d74a37cfc.html,contact_page
1760,Storfors,storfors.kommun@storfors.se,central,,http://www.storfors.se/,contact_page
1761,Hammarö,kommun@hammaro.se,central,,https://www.hammaro.se/,contact_page
1762,Munkfors,kommun@munkfors.se,central,,http://www.munkfors.se/,pattern_match
1762,Munkfors,kontaktcenter@munkfors.se,central,,https://www.munkfors.se/kommun-och-politik/politik/politisk-organisation/redovisning-av-partistod/,contact_page
1763,Forshaga,kommun@forshaga.se,central,,http://www.forshaga.se/,contact_page
1764,Grums,kommunstyrelse@grums.se,other,,https://www.grums.se/,pattern_match
1765,Årjäng,kommun@arjang.se,central,,http://www.arjang.se/kontakt,pattern_match
1765,Årjäng,medborgarkontor@arjang.se,other,,http://www.arjang.se/kommunalservice/startsida/kommunochpolitik/kontaktmedoss/medborgarkontoret.2161.html,contact_page
1780,Karlstad,kommunarkivet@karlstad.se,central,,https://karlstad.se/kommun-och-politik/diarium-arkiv-och-sekretess/kommunarkivet,contact_page
1781,Kristinehamn,kommunen@kristinehamn.se,central,,http://www.kristinehamn.se/,pattern_match
1781,Kristinehamn,kommunikation@kristinehamn.se,other,Nämnder och förvaltningar,http://www.kristinehamn.se/kommun-och-politik/kommunens-organisation/sa-jobbar-vi-med-olika-fragor/oversattning-av-hemsidan/,contact_page
1781,Kristinehamn,kommunrevision@kristinehamn.se,other,Nämnder och förvaltningar,http://www.kristinehamn.se/kommun-och-politik/kommunens-organisation/kommunrevisionen/,contact_page
1781,Kristinehamn,skolnamnden@kristinehamn.se,other,Skolnämnden,http://www.kristinehamn.se/kommun-och-politik/kommunens-organisation/namnder-och-forvaltningar/skolnamnden/,contact_page
1782,Filipstad,kommun@filipstad.se,central,,http://www.filipstad.se/,contact_page
1783,Hagfors,kommun@hagfors.se,central,,http://www.hagfors.se/,contact_page
1784,Arvika,arvika.kommun@arvika.se,central,,http://www.arvika.se/,contact_page
1784,Arvika,upphandling@arvika.se,upphandling,,http://www.arvika.se/kommunochpolitik/diariumallmanhandling.2238.html,contact_page
1785,Säffle,kommun@saffle.se,central,,https://www.saffle.se/,pattern_match
1785,Säffle,barn.utbildning@saffle.se,utbildning,,https://www.saffle.se/kommun-och-politik/blandat/kontaktcenter.html,contact_page
1785,Säffle,arkivet@saffle.se,other,,https://www.saffle.se/kommun-och-politik/kommunens-organisation/kommunala-bolag/safflebostader-ab/om-oss.html,contact_page
1814,Lekeberg,kontaktcenter@lekeberg.se,central,,http://www.lekeberg.se/,contact_page
1860,Laxå,kommun@laxa.se,central,,http://www.laxa.se/,contact_page
1861,Hallsberg,kommun@hallsberg.se,central,,http://www.hallsberg.se/,pattern_match
